Aspect Ratio,Feret Diameter,Roundness,Circularity,Sphericity,Length,Width,CircularED
1.6842105263157894,85.1063829787234,0.59375,0.40878074976741174,0.6393596403960855,85.1063829787234,50.53191489361702,79.52872084015887
5.440335783130347,114.45878564144304,0.18381218363411458,0.24013795810678745,0.49003873123130526,114.45878564144304,21.038919324862686,60.00070676865959
0.5516208452388833,89.58562528432013,1.8128393961742741,0.21522368611868983,0.463922069014495,89.58562528432013,49.41729834059055,73.33596550780065
2.919690080117139,30.323814497317496,0.3425021055522029,0.5942542626042985,0.7708788897124492,30.323814497317496,10.385970313705657,27.022266353983262
1.6208384995149379,127.9419285782883,0.6169646144876656,0.32654637660697244,0.571442365078905,127.9419285782883,78.93564264211209,118.96242070389847
4.337842664377273,102.21644661158741,0.2305293385147607,0.36379249521081064,0.6031521327250784,102.21644661158741,23.563889822698602,66.58871311671524
1.7675490964872582,45.53550525526671,0.5657551476150516,0.56239639390169,0.7499309260869896,45.53550525526671,25.76194649741938,45.254898162591296
0.22012578616352202,105.71808510638297,4.542857142857143,0.3776393540780126,0.6145236806486896,105.71808510638297,23.27127659574468,73.20998472587375
1.5714285714285716,29.25531914893617,0.6363636363636362,0.7873542273807475,0.8873298300974377,29.25531914893617,18.617021276595743,36.204973571387264
6.717177278309341,102.94101486850168,0.1488720572001476,0.26747033580175145,0.5171753433814797,102.94101486850168,15.325040653744827,55.6063146988662
0.8545184594402657,51.05846187432976,1.1702497341661044,0.47425216097471845,0.6886596844412475,51.05846187432976,43.630398182241805,60.06433425925142
0.3037649591869969,89.84924704432346,3.292018943450296,0.4202997774448286,0.6483053119054545,89.84924704432346,27.29305286140132,64.56951981574039
0.8637738234303594,71.8154362795001,1.1577104710451134,0.47212554415365976,0.6871139237081867,71.8154362795001,62.032293976463144,93.60787652151602
1.6694168861984762,72.88171263888806,0.5990115520378836,0.21637843556407987,0.46516495521919954,72.88171263888806,43.65698780299937,54.22680820927835
1.923076923076923,83.11170212765957,0.52,0.37303543866800537,0.6107662717177541,83.11170212765957,43.21808510638298,79.05502074715145
2.6886205118524806,106.42504570534082,0.3719379494397267,0.3393850629281309,0.5825676466541297,106.42504570534082,39.583513268673656,81.20411074682985
1.9947952010048868,127.37052063207744,0.5013045948256972,0.5011328688644264,0.7079073872085433,127.37052063207744,63.85142723820169,117.79543521938278
3.635023101421936,119.8806141651531,0.2751014153414385,0.22810528092374208,0.47760368604496983,119.8806141651531,32.97932662883452,69.79551918394714
2.186223186582844,132.91554350184603,0.45740984092435727,0.41975328552633984,0.6478836975309226,132.91554350184603,60.796877609553874,109.55742415837632
0.4161113329976978,28.80608912557775,2.403202990882088,0.6268440701229321,0.7917348483696622,28.80608912557775,11.986540144494645,26.821266613927218
0.3783437195758835,214.51914407859022,2.6430992461589744,0.3267236789424156,0.5715974798251088,214.51914407859022,81.16197089092869,158.8612004744886
0.27288413479026047,50.18625653963192,3.6645589556483484,0.39121815517373687,0.6254743441371012,50.18625653963192,13.695033194179508,37.542991037233904
4.943600832307276,126.45220832051672,0.20228170394843148,0.3101470774633858,0.556908500081823,126.45220832051672,25.578968167116148,77.54272209570544
8.87286214233796,98.23170340885959,0.11270320489128037,0.21757617682396033,0.46645061563252366,98.23170340885959,11.071027796108186,47.3852079993373
6.600457388382192,93.14801255884255,0.1515046520503491,0.26935902496902775,0.5189980972691786,93.14801255884255,14.112357231908991,51.338152066487424
3.2336251912875213,92.0247355148721,0.30925043591766227,0.5176264346503575,0.7194626012867921,92.0247355148721,28.458689573181776,76.97828811552935
0.8125,57.28898730994153,1.2307692307692308,0.45603665723012105,0.6753048624363082,57.28898730994153,46.547302189327496,65.75653194870159
0.8221547673877843,59.93270072247322,1.2163160023717674,0.715200965094988,0.8456955510672787,59.93270072247322,49.273955621406664,77.96438665548307
1.5287788430501823,16.421660951101686,0.6541168492395044,0.8129740270299574,0.9016507234123186,16.421660951101686,10.741685120614036,19.429758748218564
1.0250000000000001,27.26063829787234,0.9756097560975608,0.8633451870376134,0.9291637030349461,27.26063829787234,26.595744680851062,41.228325120254915
5.838494994741378,123.264265247369,0.17127701589205455,0.2840283864852694,0.5329431362587096,123.264265247369,21.11233551769605,71.43629396391258
0.8380599897270146,23.283146668740862,1.193232002789842,0.6137812068533982,0.7834418975606284,23.283146668740862,19.51267365801754,31.85548488335917
2.98566963925153,47.44681037412934,0.3349332380426012,0.5426401738295642,0.7366411431827333,47.44681037412934,15.891513833400424,39.46908388832291
2.5879783728400425,100.79499957310858,0.38640199257252755,0.37841825686541797,0.6151570993375741,100.79499957310858,38.947388676396216,75.79063402606344
5.693751260707076,57.91066911679967,0.17563113564532767,0.2576150610112182,0.5075579385757041,57.91066911679967,10.170916582964331,32.0646367884254
1.9798989873223332,6.582110995087543,0.5050762722761053,0.588328078609793,0.7670254745507432,6.582110995087543,3.324468085106383,6.180387232371033
5.485321995694483,47.41302256916774,0.18230470349505754,0.32488177126126017,0.5699840096540079,47.41302256916774,8.643617021276595,29.715174983059335
6.6653770885150685,46.10954541052365,0.1500290211221617,0.31472252479699525,0.5610013589974584,46.10954541052365,6.917769962328728,28.016998042781598
2.101789838819711,189.671028898834,0.47578496266856235,0.18473078850671212,0.42980319741331857,189.671028898834,90.24262340393956,116.66043671131253
6.693145433215767,121.73228896571939,0.14940658468847035,0.25523484511255273,0.5052077247158367,121.73228896571939,18.1876055406781,65.75653194870159
0.12631578947368421,63.16489361702128,7.916666666666666,0.2765595001443261,0.5258892470324203,63.16489361702128,7.9787234042553195,34.39243429969688
4.187966391937739,31.50361101192057,0.23877937557596016,0.39071754507275563,0.6250740316736535,31.50361101192057,7.522412565814336,21.513311565429245
0.8668899032975761,67.22087621259519,1.153549021849354,0.5991093324671931,0.7740215323020367,67.22087621259519,58.273098879514976,86.23430617234487
5.607444954168265,87.63615683708572,0.17833434089382458,0.2963992297899163,0.544425596192828,87.63615683708572,15.62853626800952,50.57606395690497
6.486991990804167,177.31230592070867,0.15415465309924545,0.2282413473757157,0.47774611183736043,177.31230592070867,27.33351700943413,90.90283078832697
1.805812257687524,70.47245054380906,0.5537674227998507,0.25563897677311515,0.5056075323540139,70.47245054380906,39.02534731603508,57.608149365798944
7.36290507435894,76.2354971216806,0.1358159571393179,0.2564692874229623,0.5064279686420986,76.2354971216806,10.353997009572764,40.204198811085504
5.168177548381793,99.88906391862278,0.1934918045362257,0.31545048002995474,0.5616497841448483,99.88906391862278,19.327715231048714,60.64972419343624
1.5369684619566764,109.40278457803022,0.6506314376333557,0.6938346770603687,0.8329673925552961,109.40278457803022,71.18089101109612,128.8626794011206
3.717649127160838,68.36774881211856,0.26898719211936445,0.36887536517037406,0.6073511053504177,68.36774881211856,18.39004878449379,47.55954216791849
3.1234752377721215,47.94616057797858,0.3201562118716424,0.5232453042652945,0.723356968768045,47.94616057797858,15.3502611444351,40.283294301297715
6.357544128587609,83.69212222106151,0.15729344221196304,0.25365928536422233,0.5036459921057869,83.69212222106151,13.164221990175086,44.41716644009537
2.368185908722096,59.85519912195159,0.4222641458666618,0.58185932401696,0.7627970398585459,59.85519912195159,25.274704532909855,59.33386335974361
1.25,9.97340425531915,0.8,0.5297138046641191,0.7278144026220689,9.97340425531915,7.9787234042553195,10.881694613449236
2.048310441843204,60.738677880900426,0.4882072461145755,0.602833458650416,0.7764235046998615,60.738677880900426,29.653062660874678,63.355249701801355
5.662562616396872,33.93726706107787,0.1765984886602997,0.3396696671622153,0.5828118625784956,33.93726706107787,5.993270072247323,21.542883141677365
2.433219873541463,148.82518958287878,0.41097806691202815,0.1617667007296527,0.4022023131828716,148.82518958287878,61.16388872258762,99.51830886184945
0.4099180245918029,29.37596015209378,2.439512146351217,0.6805643222663045,0.8249632247962964,29.37596015209378,12.0417355560338,28.254578293596012
1.2553191489361701,78.45744680851064,0.7966101694915255,0.6042195400926073,0.7773155987709286,78.45744680851064,62.5,102.08246202891533
0.45490939662809055,97.60187627284905,2.198239929560185,0.3808334193152747,0.617117022383336,97.60187627284905,44.40001064505131,75.43702105195969
0.6995223058600909,154.7449726845091,1.4295469803074536,0.4479993648924217,0.6693275467903751,154.7449726845091,108.24756011252458,167.46834761196345
1.2093023255813953,34.57446808510638,0.826923076923077,0.8284398616252525,0.9101867180009015,34.57446808510638,28.590425531914892,47.579616544683496
4.355394013585299,172.20102879685777,0.22960035231733586,0.2403772072776293,0.49028278297083744,172.20102879685777,39.53741688116624,94.49459734412171
2.187658081213619,82.38512191278762,0.45710982378253684,0.4029224159703916,0.6347617001445437,82.38512191278762,37.65904855985717,66.44994161879711
2.628003044138267,138.13954982268845,0.3805170630340362,0.19407962853374258,0.440544695273638,138.13954982268845,52.56445578737333,89.86036497093923
3.3144534459735935,119.0233861939256,0.30170886883772724,0.4450792390333742,0.6671425927291512,119.0233861939256,35.910411213805254,92.51677058502491
0.4714285714285715,46.54255319148936,2.121212121212121,0.6411089241715585,0.8006927776441839,46.54255319148936,21.94148936170213,46.80393826075801
4.550765348370938,89.46525965919554,0.21974325711124074,0.3993183778376608,0.6319164326377823,89.46525965919554,19.65938755581452,62.61233551177887
2.9679924401797684,58.3489136442217,0.33692808191230805,0.455897120685672,0.675201540790357,58.3489136442217,19.65938755581452,45.02218736599077
3.1390335452990956,85.5784210277191,0.31856938945350366,0.43193922176371297,0.6572208318089994,85.5784210277191,27.262665337195354,63.5859432131545
2.822797691046258,74.96288527303747,0.35425847313533626,0.4608768982507139,0.6788791484872061,74.96288527303747,26.55623727864564,58.25103764500001
2.4371441410779675,137.79709674879587,0.41031631373173205,0.28952262645015386,0.5380730679472387,137.79709674879587,56.54039678090076,100.73588820047821
0.5922513889641144,68.56468604519556,1.688472190414047,0.545980911802633,0.7389052116493922,68.56468604519556,40.6075305441555,68.95587777567236
4.618774837469672,111.61700467326553,0.21650763139340112,0.3396594749470169,0.5828031185117466,111.61700467326553,24.1659333050349,69.8547819064487
5.389893822146475,80.95130985245935,0.18553241176869034,0.2670579250729435,0.5167764749608321,80.95130985245935,15.019091752761327,45.737649393031475
4.254660711175558,64.8952860462906,0.23503636785263216,0.40664078099343703,0.6376839193467536,64.8952860462906,15.252752323077742,45.54236728995958
1.3537235506616478,103.06333636608393,0.7387032599907408,0.40146556700819863,0.6336131051424037,103.06333636608393,76.13322255914846,114.47905762172849
0.27772574946734885,59.89949802954898,3.6006744132220487,0.31547234238589067,0.5616692464305756,59.89949802954898,16.635632982974474,38.256879860661265
4.454545454545455,72.850618947799,0.22448979591836732,0.3942754234873997,0.6279135477813802,72.850618947799,16.35422058011814,50.2033632220318
0.13987502572967264,78.5763895105451,7.149239078122744,0.26108764013888286,0.5109673572146101,78.5763895105451,10.990874504532275,41.420891908922385
0.679070937674155,59.84873612504321,1.4726002020128262,0.4576926228657488,0.6765298388583822,59.84873612504321,40.64153735904617,65.81459512288306
2.954286523229211,79.86822684383547,0.3384912032523306,0.3353614473649979,0.5791040039276174,79.86822684383547,27.034692205999963,53.97970635457755
3.045793739591083,31.50361101192057,0.3283216414169452,0.5464530206538215,0.7392246077166409,31.50361101192057,10.34331727799471,26.245429958408437
0.6376461153521127,161.4997032480837,1.5682680030878773,0.1631376996360605,0.4039030819838597,161.4997032480837,102.97965840665955,109.60680510054395
6.739632149415424,103.16355319375144,0.1483760504772856,0.27317977344392896,0.5226660247652691,103.16355319375144,15.307000576092204,56.35121493428066
4.210463157421046,112.85185909189961,0.23750356258015823,0.29110355924066816,0.5395401368208562,112.85185909189961,26.802718578120178,72.25151993843566
7.554826188824881,114.24228751235147,0.13236571894654606,0.2288856722935573,0.4784199748061919,114.24228751235147,15.121762520670424,58.16901314388697
0.796091287606126,136.98260871149654,1.2561373495331603,0.24462081477082814,0.49459156358638806,136.98260871149654,109.05066134878142,133.16308474771307
3.635873648733423,90.68732149435877,0.27503706030828534,0.3997863951594442,0.632286640029223,90.68732149435877,24.942374311040815,69.05735815107288
3.1860569274442896,98.25420291176206,0.3138675870434477,0.29381830071555953,0.5420500905963945,98.25420291176206,30.83880958479205,63.370320530155944
0.3082264314790257,103.88577120501863,3.2443680939415103,0.4247846349122539,0.6517550421072735,103.88577120501863,32.02034053996941,82.39872494341314
0.7500000000000001,26.595744680851062,1.333333333333333,0.7629586755125258,0.8734750571782377,26.595744680851062,19.9468085106383,35.01613458935697
3.1402982959236594,111.21227762146063,0.3184410860898388,0.2768281216201089,0.5261445824296862,111.21227762146063,35.414558472302595,68.84037758106993
1.3755674230948218,137.43610006412976,0.726972726462327,0.23892197940325677,0.4887964600968963,137.43610006412976,99.91229637796961,124.44953122514572
6.149347903477982,85.95919954237883,0.1626188688128077,0.2919655688996409,0.5403383837001041,85.95919954237883,13.978587793636063,50.348981455116935
1.7852583739404269,167.2627083466021,0.5601430104443635,0.41016949578236445,0.6404447640369655,167.2627083466021,93.69103698834327,148.74716867434918
2.299104701806743,133.6725582614617,0.43495191811584466,0.40724452132735967,0.6381571290265114,133.6725582614617,58.14113561527476,107.31769799013541
1.8439088914585773,2.7414266127777,0.5423261445466405,0.4042590714451286,0.6358137081292984,2.7414266127777,1.4867473254652859,1.9544100476116797
2.9610808837314804,31.129521039147942,0.3377145168489369,0.5610917885252954,0.7490606040403509,31.129521039147942,10.512891157474664,26.666538690549782
